상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,lon,lat,총_유동인구_수,남성_유동인구_수_ratio,연령대_10_유동인구_수_ratio,연령대_20_유동인구_수_ratio,연령대_30_유동인구_수_ratio,연령대_40_유동인구_수_ratio,연령대_50_유동인구_수_ratio,시간대_00_06_유동인구_수_ratio,시간대_06_11_유동인구_수_ratio,시간대_11_14_유동인구_수_ratio,시간대_14_17_유동인구_수_ratio,시간대_17_21_유동인구_수_ratio,월요일_유동인구_수_ratio,화요일_유동인구_수_ratio,수요일_유동인구_수_ratio,목요일_유동인구_수_ratio,금요일_유동인구_수_ratio,토요일_유동인구_수_ratio
D,발달상권,3120119,발산역(마곡),185482,451168,11500,강서구,11500603,가양1동,417076,126.83568513889624,37.55992729089928,1183176.0,0.472541256,0.13739207,0.18122494,0.200783315,0.17986166,0.133138265,0.182205198,0.187386165,0.156249657,0.162223404,0.203005129,0.145325079,0.145854164,0.147990787,0.144907558,0.144092801,0.140734042
D,발달상권,3120184,포이사거리(삼호물산),203986,441948,11650,서초구,11650652,양재2동,351949,127.04506367970755,37.47696053249972,1988013.0,0.520491325,0.105292968,0.154281029,0.22302548,0.194846618,0.158591862,0.227617498,0.214283594,0.145063292,0.139817859,0.160896673,0.154320922,0.152838538,0.153890845,0.149496004,0.146903466,0.120331205
D,발달상권,3120185,논현역,201936,445730,11680,강남구,11680521,논현1동,321182,127.02189737579351,37.51104318245634,2478888.0,0.49629592,0.063901662,0.21582791,0.253366531,0.202144349,0.126562849,0.172169676,0.204704855,0.158580508,0.162424573,0.195391801,0.155054605,0.154617716,0.156936094,0.152237616,0.153039589,0.121362885
D,발달상권,3120186,가로수길,201996,446810,11680,강남구,11680510,신사동,256688,127.0225789449648,37.52077389382864,2414513.0,0.462188027,0.105833721,0.229564625,0.235110668,0.187083612,0.115761184,0.152327774,0.176520604,0.168621302,0.180477503,0.219506427,0.147203829,0.148652981,0.150928385,0.148945379,0.152032126,0.134705258
D,발달상권,3120011,종로4가,199787,452401,11110,종로구,11110615,종로1·2·3·4가동,115988,126.9975889014172,37.57115088685856,652450.0,0.547548471,0.042191674,0.149165225,0.167221753,0.183653638,0.187759694,0.113671197,0.196097184,0.208659028,0.214950678,0.190978034,0.156851626,0.157409522,0.158235638,0.155119695,0.156333579,0.123744159
D,발달상권,3120012,대학로(혜화역),200117,453688,11110,종로구,11110650,혜화동,256888,127.00132461165737,37.5827467014045,3524596.0,0.42548763,0.128855299,0.345025545,0.16792473,0.122369735,0.109412792,0.145224871,0.149505362,0.146351241,0.176756996,0.262097557,0.12982846,0.136919767,0.143080188,0.137890942,0.142677021,0.160942939
D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",203571,441107,11650,서초구,11650652,양재2동,301253,127.04036782735056,37.469384734597455,684726.0,0.526195188,0.107245975,0.154343715,0.219980284,0.204353573,0.151834678,0.165495637,0.225170689,0.167924349,0.162634634,0.17956844,0.156503934,0.155858419,0.157295494,0.154881383,0.151700539,0.115932843
D,발달상권,3120183,양재천카페거리,203846,442351,11650,서초구,11650651,양재1동,119809,127.0434830155708,37.48059219225856,445683.0,0.518825082,0.077137786,0.148596648,0.242654532,0.203552749,0.152262931,0.168180074,0.215404222,0.168067887,0.166026077,0.181012065,0.155162549,0.154316652,0.156111658,0.153293499,0.150798441,0.115847433
D,발달상권,3120017,동묘앞역(동묘),201294,452578,11110,종로구,11110670,창신1동,71198,127.01464801900576,37.572744764086856,702910.0,0.473346517,0.055167724,0.211481966,0.175103249,0.159148171,0.165826115,0.21449576,0.207191827,0.149739155,0.148586801,0.165034165,0.145470764,0.144426535,0.145691275,0.142946973,0.140256732,0.141861487
D,발달상권,3120018,중림동,197143,451108,11140,중구,11140680,중림동,144683,126.96766462208775,37.55949660361493,450932.0,0.495050251,0.067641978,0.139603888,0.22966383,0.22480058,0.165935959,0.152287157,0.224083064,0.181602063,0.178359882,0.174749574,0.157639007,0.157667837,0.159111523,0.155543334,0.152203562,0.111884576
D,발달상권,3120019,경찰청앞교차로,197338,451460,11140,중구,11140520,소공동,90827,126.96987034457035,37.56266869565678,386178.0,0.493418855,0.093138397,0.147825614,0.243133995,0.25072376,0.158994039,0.115749732,0.259385568,0.20659644,0.196202269,0.1555578,0.172000994,0.174015609,0.175494202,0.168432692,0.161943456,0.078753839
D,발달상권,3120020,시청역_1번,197752,451623,11140,중구,11140520,소공동,58426,126.97455567383844,37.56413842250748,65438.0,0.48034781,0.121796537,0.148753763,0.225407644,0.231550957,0.159924813,0.073461092,0.250962773,0.235971025,0.225304114,0.16574974,0.170558391,0.174974785,0.175845839,0.170252758,0.163116232,0.08047312
D,발달상권,3120021,시청역_8번,197724,451359,11140,중구,11140520,소공동,132689,126.97423957068088,37.561759723268,510532.0,0.508030838,0.042933646,0.187952959,0.266704144,0.252534611,0.157198765,0.042061841,0.258274669,0.2344741,0.234762033,0.182569623,0.178901266,0.179294972,0.182948017,0.172942787,0.168731502,0.067380561
D,발달상권,3120078,미아사거리역,202731,457002,11305,강북구,11305545,송중동,94178,127.03093128253391,37.61260150303619,1233696.0,0.438222675,0.129262486,0.168731595,0.139088222,0.15148914,0.169034748,0.165137525,0.183798479,0.154351264,0.165256679,0.214409674,0.141357934,0.14072893,0.144051462,0.139707611,0.14517005,0.151239606
D,발달상권,3120079,창동역,204208,461419,11320,도봉구,11320515,창5동,96097,127.04768518990883,37.65239246410829,400554.0,0.467259178,0.132461541,0.137002751,0.135919252,0.153971749,0.177888624,0.103381558,0.188623285,0.169846838,0.191928699,0.245299647,0.142872122,0.140477938,0.143558671,0.141591396,0.145805559,0.150563969
D,발달상권,3120178,신사역,201729,446276,11650,서초구,11650540,잠원동,353066,127.01955735958384,37.515963075171285,3297121.0,0.496260979,0.07642306,0.230202116,0.246990707,0.201780038,0.125627214,0.154398944,0.199827971,0.171297323,0.175437601,0.201082399,0.154393694,0.154201405,0.155847992,0.152044373,0.154209594,0.125321985
D,발달상권,3120179,양재역,203010,442784,11650,서초구,11680655,도곡1동,348405,127.03403294046716,37.484496660060245,2263271.0,0.49796224,0.120049362,0.160685274,0.224125369,0.197440958,0.138269026,0.161912631,0.221258621,0.173430479,0.163747145,0.183647112,0.157053663,0.157030687,0.160634763,0.154096438,0.153119092,0.114356169
D,발달상권,3120180,양재화물트럭터미널앞,203255,440496,11650,서초구,11650652,양재2동,184060,127.03679295600678,37.463880723466325,134287.0,0.546895828,0.167101069,0.122345179,0.176618212,0.213904858,0.16637872,0.207709035,0.243327574,0.150933842,0.145795478,0.152944506,0.148531514,0.148665555,0.150087871,0.148390027,0.147704933,0.132193495
D,발달상권,3120022,북창동(시청역_6번),198025,451499,11140,중구,11140520,소공동,108517,126.9776459990034,37.56302181255746,1093791.0,0.505922978,0.050317657,0.188101749,0.26097856,0.21982536,0.155281951,0.051325162,0.20445405,0.244874935,0.245448171,0.203826874,0.159171031,0.162607699,0.16525354,0.160402526,0.159416964,0.107793804
D,발달상권,3120023,서울시청,198049,452055,11140,중구,11140550,명동,88816,126.97791616374444,37.568031401638486,553090.0,0.503570847,0.036952328,0.181640996,0.268389831,0.254554856,0.160523314,0.042631321,0.225207064,0.246798447,0.24195476,0.196352861,0.173866507,0.17727101,0.179019366,0.173633272,0.165591196,0.076898738
D,발달상권,3120080,마들역,205070,462922,11350,노원구,11350710,상계9동,38976,127.05746383368468,37.665929860375286,110185.0,0.417947834,0.194253353,0.100021781,0.149837547,0.152796181,0.146352531,0.091926379,0.183544189,0.166618264,0.19951718,0.262937215,0.143952733,0.138516273,0.140222541,0.139677987,0.141801746,0.154435389
D,발달상권,3120126,디지털단지오거리,190133,442413,11530,구로구,11530595,가리봉동,51996,126.88844259150426,37.48110615433255,205329.0,0.566982745,0.024015234,0.179980324,0.20706869,0.195005065,0.206377114,0.200873724,0.202807216,0.143127094,0.149112639,0.189633172,0.14708031,0.14545853,0.148770272,0.145541324,0.144021819,0.12959626
D,발달상권,3120127,구로구청,190351,444133,11530,구로구,11530560,구로5동,84927,126.89088478047054,37.4966057622567,730636.0,0.485978673,0.103719367,0.188874062,0.213527959,0.179899676,0.150239176,0.256520698,0.205663567,0.124720278,0.118205397,0.162506587,0.146401985,0.146711303,0.146464944,0.145109965,0.143334807,0.134654734
D,발달상권,3120124,개봉동 현대아파트,187258,443281,11530,구로구,11530760,개봉3동,150870,126.85592258479969,37.4888917210359,866028.0,0.46935203,0.179191459,0.097546387,0.145816133,0.16000388,0.151757043,0.248530645,0.194602702,0.11667779,0.123149882,0.182330554,0.139583408,0.139155015,0.139710425,0.139903259,0.139698878,0.148988426
D,발달상권,3120125,구로역,189215,444765,11530,구로구,11530530,구로2동,657519,126.87802914643336,37.50228754471039,689410.0,0.509487823,0.107359916,0.143097721,0.200952989,0.189630264,0.164971497,0.161553379,0.220336721,0.158484102,0.163717539,0.193686513,0.146879216,0.146471621,0.147685702,0.145473666,0.146995257,0.135353418
D,발달상권,3120181,교육개발원입구사거리,203394,441974,11650,서초구,11650651,양재1동,120183,127.038370951405,37.47719715795056,450574.0,0.514854386,0.094899372,0.158800369,0.236423923,0.202469306,0.138887902,0.159088185,0.22272701,0.171261546,0.169523763,0.180554138,0.15575466,0.155992134,0.157352621,0.15167098,0.148341893,0.112718444
D,발달상권,3120172,교대입구교차로,201112,443144,11650,서초구,11650530,서초3동,222734,127.01257351118738,37.48774452227515,2035846.0,0.520252985,0.096686095,0.183214251,0.239896829,0.199990078,0.140654057,0.188089773,0.216156715,0.161492981,0.159522793,0.172407848,0.155388964,0.154560315,0.156893498,0.151832702,0.148438536,0.117430297
D,발달상권,3120173,교대역(법원.검찰청),201307,443806,11650,서초구,11650510,서초1동,396531,127.0147795736092,37.49370893679032,4537295.0,0.506302544,0.112605418,0.175289903,0.209133856,0.192542914,0.14699992,0.132841895,0.21093312,0.181463806,0.178004036,0.203254317,0.157879448,0.158728413,0.161018105,0.155244396,0.152916796,0.110362549
D,발달상권,3120174,논현역 5번,201472,445681,11650,서초구,11650540,잠원동,70278,127.01664914657664,37.51060254660175,370688.0,0.518833847,0.094891377,0.172930262,0.229093548,0.20687804,0.147534173,0.21725337,0.214793073,0.146857052,0.151847785,0.166056538,0.151733254,0.151058836,0.152817718,0.149731582,0.150821441,0.126264534
D,발달상권,3120024,회현역,198144,450868,11140,중구,11140540,회현동,106867,126.97899449435096,37.55733676970219,814992.0,0.438533139,0.038854321,0.120457476,0.192691226,0.203519539,0.174806409,0.101890571,0.209058494,0.240256346,0.219732218,0.161958645,0.160595638,0.162756399,0.163684016,0.158751446,0.153559978,0.114728874
D,발달상권,3120025,롯데백화점(시청광장 지하쇼핑센터),198298,451719,11140,중구,11140520,소공동,75261,126.98073543386651,37.56500454898951,115188.0,0.503064555,0.040263912,0.184200017,0.266359927,0.245464016,0.158789826,0.044892219,0.219321625,0.246277792,0.242900675,0.198659571,0.169760214,0.17292032,0.175116768,0.169829667,0.163735176,0.085262098
D,발달상권,3120084,공릉역,206501,458455,11350,노원구,11350595,공릉1동,81040,127.07364315857276,37.62567393004453,639906.0,0.478546101,0.152403396,0.219758496,0.137385589,0.138132572,0.128976554,0.210225861,0.194356367,0.128557744,0.136182289,0.204259369,0.14011211,0.139249487,0.138594706,0.138613459,0.139282304,0.150387008
D,발달상권,3120085,은행사거리,206780,461180,11350,노원구,11350619,중계본동,61587,127.0768289378521,37.65022373485967,467827.0,0.464542373,0.45683108,0.087282638,0.066208518,0.161943034,0.118354085,0.081271496,0.149929354,0.161876078,0.211554699,0.297729716,0.140421266,0.142293749,0.143319767,0.141819216,0.140842361,0.156856794
D,발달상권,3120086,태릉입구역,206799,457730,11350,노원구,11350595,공릉1동,72480,127.077012153305,37.61913962220151,437391.0,0.475703717,0.099862138,0.229727042,0.15702126,0.141559193,0.149252503,0.18195619,0.206154219,0.133482399,0.14428509,0.211373805,0.14324189,0.141870126,0.142919525,0.142871514,0.144092384,0.144789697
D,발달상권,3120087,응암역,192572,455461,11380,은평구,11380580,응암1동,58470,126.91588620727671,37.59869132855268,801139.0,0.445321667,0.132923251,0.154215436,0.161314079,0.165941241,0.140285269,0.194203018,0.211889043,0.133962686,0.133701808,0.198515617,0.139270638,0.138312001,0.13771535,0.137498159,0.138932369,0.151520712
D,발달상권,3120133,서울시흥동우체국(홈플러스시흥점),191269,439239,11545,금천구,11545670,시흥1동,56376,126.90132391118352,37.45251953006894,141640.0,0.486239763,0.093483479,0.14814318,0.171484044,0.165977125,0.192389156,0.182983741,0.184656985,0.140178338,0.154185582,0.21389993,0.142489004,0.142383101,0.144014007,0.143209144,0.144995376,0.148490176
D,발달상권,3120134,구로전화국,191634,442281,11545,금천구,11545630,독산3동,169662,126.9054145419079,37.47993162827735,773195.0,0.507147615,0.071457949,0.176657665,0.210466686,0.165470334,0.154799042,0.211845105,0.200995348,0.140667902,0.145146709,0.182577015,0.147847185,0.14697548,0.147814852,0.145065229,0.143954257,0.132973873
D,발달상권,3120135,양평역,190179,447330,11560,영등포구,11560610,양평1동,36584,126.88889704279724,37.52540900747815,470976.0,0.506170166,0.118132037,0.178772456,0.224624342,0.195970894,0.132992762,0.1721981,0.225549127,0.182277191,0.168478157,0.161146558,0.15991507,0.159876851,0.160428897,0.155568767,0.153315993,0.105797548
D,발달상권,3120026,을지로입구역,198533,451986,11140,중구,11140550,명동,200306,126.98339481342217,37.56741061226832,840291.0,0.535909031,0.030633508,0.186914264,0.284860328,0.256122596,0.149662795,0.044519048,0.235990584,0.238254083,0.241136414,0.190110105,0.176595545,0.177314342,0.180415641,0.173614442,0.167114328,0.0732554
D,발달상권,3120027,명동역(명동재미로),198568,451138,11140,중구,11140550,명동,157156,126.98379263879173,37.55977021816383,732707.0,0.465052927,0.08485645,0.179510801,0.19696796,0.197567107,0.160260295,0.119131002,0.213994426,0.204518593,0.201763054,0.183960552,0.155225971,0.156309625,0.158863173,0.154368874,0.152954937,0.120173712
D,발달상권,3120028,명동(명동거리),198560,451473,11140,중구,11140550,명동,221515,126.98370143738256,37.56278854470051,1656533.0,0.491501226,0.05859591,0.208845347,0.243144111,0.218581349,0.148350288,0.063361249,0.20870034,0.231473203,0.231890943,0.204719737,0.160161711,0.159113739,0.164669925,0.158483507,0.158063955,0.103693741
D,발달상권,3120088,구산역,192675,456931,11380,은평구,11380552,갈현2동,59372,126.91703785789753,37.61193669331818,453168.0,0.416944709,0.193933844,0.140245383,0.133014101,0.15071386,0.150952181,0.173139644,0.192313633,0.138234113,0.154546016,0.216799142,0.146693941,0.145266215,0.147552343,0.144195971,0.143465558,0.14223202
D,발달상권,3120089,구파발역,192798,459742,11380,은평구,11380690,진관동,130434,126.91840326151332,37.63726438501466,288676.0,0.439099333,0.232608409,0.13280725,0.151548113,0.17832226,0.133285298,0.21606155,0.199413185,0.125988562,0.137610547,0.193170914,0.141806039,0.140849949,0.140271446,0.138878882,0.140267982,0.150306918
D,발달상권,3120090,연신내역,193120,457722,11380,은평구,11380520,불광1동,134415,126.92207043712688,37.619066940896616,1840349.0,0.455451161,0.100647812,0.183353366,0.157991858,0.139125861,0.150101503,0.212896576,0.191186563,0.128307185,0.138618273,0.198273806,0.142285901,0.142765701,0.143138456,0.141125253,0.142698322,0.148483088
D,발달상권,3120136,영등포구청역,190525,447328,11560,영등포구,11560550,당산1동,208631,126.89281128917447,37.5253946047632,1781349.0,0.484268094,0.070833357,0.183079125,0.22863334,0.17077722,0.155415275,0.192006624,0.202488001,0.149916075,0.151184214,0.18975047,0.145855589,0.144950658,0.145803382,0.143187951,0.145944286,0.139191546
D,발달상권,3120081,노원역,205487,461761,11350,노원구,11350640,상계2동,267693,127.0621814211148,37.65546707370536,4763015.0,0.439950628,0.161658109,0.194171549,0.147232373,0.14419942,0.157041076,0.154722554,0.17629334,0.15589471,0.170756512,0.227268185,0.140859338,0.141216465,0.143166911,0.140147814,0.145989283,0.150311966
D,발달상권,3120082,상계백병원,205497,460926,11350,노원구,11350695,상계6·7동,38882,127.06228846200544,37.64794381105241,234414.0,0.426992415,0.128832995,0.147795335,0.14184854,0.155422931,0.157351159,0.126816741,0.198569216,0.17293541,0.188958139,0.212945307,0.146941509,0.141109921,0.147598469,0.140990474,0.137385725,0.139565638
D,발달상권,3120083,등나무근린공원,205863,460036,11350,노원구,11350625,중계2·3동,125820,127.06642859452448,37.63992279532918,275572.0,0.448354695,0.236715765,0.111521169,0.116946268,0.165336701,0.164371432,0.206904936,0.191946903,0.1385378,0.147497378,0.193743173,0.139385934,0.139295214,0.139690753,0.138544052,0.13939682,0.150849321
D,발달상권,3120128,신도림역,190308,445419,11530,구로구,11530560,구로5동,251389,126.89038157947542,37.50819222492761,550250.0,0.459095791,0.103442448,0.165528998,0.230272532,0.190699466,0.138090461,0.172946528,0.198500321,0.147436352,0.157831608,0.213035506,0.141932107,0.1411252,0.143304213,0.141388717,0.144018435,0.149326941
D,발달상권,3120129,구로디지털단지,190727,442738,11530,구로구,11530540,구로3동,460289,126.89515431983698,37.48404057803035,740931.0,0.549551848,0.045378045,0.2096565,0.267066704,0.228245275,0.140731053,0.112085859,0.226624036,0.210722441,0.205492542,0.172830975,0.173858529,0.170811008,0.173468479,0.166100711,0.158766685,0.08234921
D,발달상권,3120130,구로디지털단지역,191249,442646,11530,구로구,11530540,구로3동,168688,126.9010574261167,37.48321674132804,1534312.0,0.528528748,0.042569596,0.244187782,0.25919908,0.18156293,0.135796458,0.20010767,0.198067019,0.129728986,0.134761854,0.205574609,0.147103162,0.148138155,0.149061044,0.14761023,0.148794475,0.133695841
D,발달상권,3120131,가산디지털단지,189641,441969,11545,금천구,11545510,가산동,1713620,126.88288623812603,37.47710029831843,1093887.0,0.578555718,0.030657674,0.225630459,0.270594925,0.212643731,0.15168034,0.115349912,0.231675243,0.204377227,0.201023139,0.174906229,0.170719043,0.16925728,0.17095947,0.163922167,0.159429008,0.085919452
D,발달상권,3120132,독산동,190614,441262,11545,금천구,11545610,독산1동,530021,126.89389548521773,37.47074055878144,1018892.0,0.537620732,0.070044784,0.197441139,0.232198537,0.172040974,0.153631743,0.223702587,0.21099664,0.140126588,0.138662254,0.169206187,0.149553633,0.147664326,0.147266835,0.14628734,0.144838707,0.134144738
D,발달상권,3120030,중부경찰서(영화인의거리),199144,451473,11140,중구,11140550,명동,137954,126.9903114098835,37.5627892721598,1288436.0,0.518231406,0.049735493,0.196832439,0.227168443,0.210623578,0.173179731,0.09931871,0.212624899,0.208194729,0.201663565,0.200652263,0.161874426,0.162777846,0.170014521,0.162556648,0.163062688,0.094646459
D,발달상권,3120091,본서부병원,193119,455668,11380,은평구,11380580,응암1동,113175,126.92207842001996,37.60056062982496,757605.0,0.450154104,0.151237122,0.154896021,0.156325526,0.16994608,0.146856211,0.267639116,0.196109851,0.1152182,0.117638984,0.171438716,0.145307719,0.144085448,0.142560909,0.1407803,0.140796139,0.145866057
D,발달상권,3120092,불광역,193770,456561,11380,은평구,11380570,대조동,61492,126.92944284713955,37.60861110244884,571949.0,0.445372847,0.076667407,0.16375179,0.171474479,0.145045642,0.173577806,0.190587256,0.197741753,0.138246834,0.149805577,0.205282648,0.138898505,0.139199231,0.14115045,0.139720255,0.13947373,0.152126934
D,발달상권,3120093,연희동,193815,451927,11410,서대문구,11410615,연희동,111829,126.92999160464343,37.56685943536896,541169.0,0.454216536,0.083124063,0.32486275,0.176381782,0.138223506,0.115201038,0.208348963,0.193486693,0.14177087,0.140632594,0.193427561,0.14225844,0.144230094,0.141855609,0.141430604,0.14175213,0.1458562
D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",194382,450780,11410,서대문구,11410585,신촌동,343829,126.93641829163414,37.55652864102824,6792938.0,0.454757801,0.107932385,0.467525097,0.160354768,0.095707336,0.077723365,0.16720237,0.170774611,0.147034508,0.157521284,0.231807425,0.139905422,0.141402271,0.143455138,0.139800019,0.144112438,0.1527096
D,발달상권,3120140,문래동주민센터,190952,446141,11560,영등포구,11560605,문래동,101046,126.89765645285536,37.51470400084326,128732.0,0.490697656,0.072049467,0.162206462,0.224491381,0.195951247,0.159642976,0.174199111,0.219051984,0.168978964,0.17367865,0.17077339,0.153919055,0.153157772,0.154657034,0.151246796,0.15148761,0.12240348
D,발달상권,3120141,영등포청과시장교차로,190996,446852,11560,영등포구,11560550,당산1동,80055,126.89814543719618,37.52111055496124,560537.0,0.490513561,0.08141657,0.18284966,0.255030444,0.168335007,0.142443764,0.27014322,0.2118954,0.123697675,0.121719212,0.148060071,0.147145138,0.145079255,0.145216623,0.142001838,0.140633502,0.136778256
D,발달상권,3120142,대림역,190958,443850,11560,영등포구,11560720,대림3동,142571,126.89775247469098,37.494062057605184,1940699.0,0.499409749,0.058075952,0.129195651,0.176595043,0.181558201,0.201321173,0.162858247,0.195320761,0.137934251,0.146692946,0.2274334,0.143233443,0.140246375,0.140888412,0.14040405,0.142108591,0.143361232
D,발달상권,3120143,당산역,191262,448366,11560,영등포구,11560560,당산2동,155541,126.90113646243866,37.53475425924634,1121976.0,0.491372802,0.091890475,0.213289577,0.228322862,0.163424919,0.134199721,0.140784526,0.204970334,0.150692929,0.158025521,0.23072309,0.149558591,0.149211881,0.151828695,0.148187794,0.150503353,0.133068919
D,발달상권,3120031,을지로3가역,199259,451855,11140,중구,11140605,을지로동,254774,126.99161264533976,37.56623117746982,2255168.0,0.554456253,0.034220097,0.175382655,0.230163101,0.219099171,0.182241573,0.078079805,0.22309523,0.21078705,0.211720462,0.201751356,0.167218141,0.166351243,0.174178154,0.166756091,0.16665632,0.089886873
D,발달상권,3120032,충무로역,199553,451319,11140,중구,11140570,필동,236516,126.9949407482638,37.56140202648682,1637726.0,0.548117663,0.065873046,0.197535485,0.190990434,0.186232007,0.182380325,0.150206353,0.209683299,0.186722818,0.181941801,0.181418515,0.160700166,0.162056924,0.165520261,0.160880293,0.157691117,0.102677064
D,발달상권,3120096,"이화여대(이대역, 이대)",194941,450990,11410,서대문구,11410585,신촌동,151417,126.94274332269038,37.558423971816815,1403879.0,0.348894741,0.080544691,0.477152233,0.164507767,0.09630887,0.084772975,0.263460028,0.207290657,0.120658547,0.12075186,0.163426478,0.143523765,0.144311582,0.144743956,0.14177219,0.140132447,0.142317109
D,발달상권,3120144,영중로,191608,447515,11560,영등포구,11560535,영등포동,92713,126.9050608920636,37.527089960245775,1719244.0,0.471139366,0.146502765,0.164079677,0.232791855,0.181761286,0.121659869,0.210264634,0.212351599,0.143538755,0.141162709,0.176506172,0.14839479,0.148588479,0.148521589,0.145899508,0.144108024,0.131213992
D,발달상권,3120145,영등포역(영등포),191662,446554,11560,영등포구,11560535,영등포동,404780,126.90568269638136,37.51843182609498,4117254.0,0.506055978,0.054323139,0.245414477,0.217492448,0.146916717,0.141634552,0.177015269,0.169763592,0.154621222,0.17566874,0.210508215,0.13150956,0.133455518,0.134645633,0.132782011,0.143586548,0.16813496
D,발달상권,3120146,한강성심병원,192123,447061,11560,영등포구,11560535,영등포동,140562,126.91089197114088,37.5230039545715,524176.0,0.522924596,0.049569229,0.228661747,0.294700635,0.168844052,0.125763102,0.219062754,0.232230137,0.144303228,0.140878792,0.155478906,0.150538558,0.151700377,0.150109314,0.147823831,0.144851558,0.12646849
D,발달상권,3120147,보라매역,193019,444434,11590,동작구,11590660,대방동,93027,126.92105283479724,37.49934180334875,892027.0,0.478904202,0.146797126,0.17550814,0.181440696,0.16844109,0.14656507,0.220384585,0.199390826,0.132004973,0.131556556,0.187129986,0.142969567,0.142694912,0.142805895,0.140629957,0.140384449,0.144459429
D,발달상권,3120033,을지로4가역,199709,451926,11140,중구,11140605,을지로동,85528,126.99670615237726,37.56687113657297,730291.0,0.578945927,0.035710422,0.136694824,0.196790047,0.209312452,0.204124109,0.102224724,0.224362003,0.205203939,0.20739484,0.187079706,0.165461213,0.16434659,0.172013386,0.166423841,0.165379054,0.096794159
D,발달상권,3120095,홍제역,195120,454298,11410,서대문구,11410620,홍제1동,100614,126.94474718990185,37.58822983459291,1261493.0,0.434693653,0.126103852,0.131070986,0.142304509,0.15251702,0.164355382,0.198929837,0.19303522,0.133738674,0.143498561,0.203808988,0.143188383,0.138886335,0.138956886,0.139661607,0.141201847,0.149221715
D,발달상권,3120137,문래역(문래로데오거리),190815,446495,11560,영등포구,11560605,문래동,43658,126.89610240182596,37.51789219558914,35129.0,0.473113382,0.140823821,0.124142446,0.168607134,0.207890916,0.156480401,0.197717116,0.205203382,0.150664655,0.153625004,0.183029233,0.148859851,0.147834999,0.149913172,0.146952487,0.146383124,0.136163065
D,발달상권,3120138,당산2동(영등포우체국),190924,447794,11560,영등포구,11560560,당산2동,94477,126.89731933174514,37.529597277291366,626302.0,0.472209892,0.162169369,0.168016388,0.218686832,0.165062542,0.123071617,0.241837391,0.219040046,0.131072759,0.13008761,0.15921897,0.149914897,0.149940444,0.148366124,0.146478855,0.145145633,0.129083094
D,발달상권,3120139,대림3동사거리,190957,444527,11560,영등포구,11560720,대림3동,191427,126.89773284883364,37.50016185253769,827565.0,0.49477322,0.107510328,0.118041198,0.16306716,0.163701549,0.200072018,0.253384326,0.205210467,0.123099696,0.122438721,0.168468942,0.142784123,0.141228956,0.141328042,0.141784805,0.141700219,0.142019228
D,발달상권,3120029,을지로2가,198759,451740,11140,중구,11140550,명동,56876,126.98595335644625,37.565194494301046,178452.0,0.49310739,0.05842402,0.21125332,0.244158158,0.219653244,0.146878187,0.063227441,0.210136116,0.230376966,0.231239948,0.204666827,0.160748208,0.159139942,0.165051862,0.158613192,0.158260158,0.102217391
D,발달상권,3120149,여의도역(여의도),193481,447024,11560,영등포구,11560540,여의동,598658,126.92625456940182,37.5226811750762,1614025.0,0.541837952,0.068444417,0.179645297,0.274253497,0.236199563,0.140660151,0.0845544,0.224107914,0.219181104,0.219148886,0.190015526,0.167604591,0.168056876,0.171609486,0.16404083,0.159447964,0.091828813
D,발달상권,3120150,63빌딩,194670,446691,11560,영등포구,11560540,여의동,40709,126.93970740059652,37.5196884695514,63060.0,0.506874514,0.131781348,0.10946891,0.184335305,0.208043261,0.167509792,0.16549843,0.228202607,0.189571506,0.168590821,0.160883631,0.155788138,0.156692039,0.156882334,0.155248969,0.154392642,0.116064066
D,발달상권,3120151,보라매공원,193370,443533,11590,동작구,11590680,신대방2동,119689,126.92503035748912,37.49122632464743,1289929.0,0.477954213,0.118182474,0.161947673,0.194802195,0.176792676,0.139648771,0.223846857,0.20942283,0.14759084,0.144703089,0.164128934,0.150658138,0.152189232,0.151338021,0.148835554,0.142584038,0.12817547
D,발달상권,3120152,신대방삼거리역,193572,444444,11590,동작구,11590660,대방동,112198,126.92730654329986,37.49943591770157,739976.0,0.460274387,0.119651501,0.195858233,0.176946758,0.155789257,0.140696835,0.198026425,0.193469527,0.128870222,0.13978002,0.207494287,0.143424922,0.140942409,0.140980248,0.139386953,0.140989708,0.146820978
D,발달상권,3120153,노량진역(노량진),194719,446060,11590,동작구,11590510,노량진1동,443826,126.94026621686946,37.51400342189709,1609472.0,0.540546502,0.081055876,0.381046556,0.193021926,0.108006362,0.103117797,0.176817725,0.211979588,0.145930557,0.150713495,0.202234772,0.146411991,0.147458297,0.147937336,0.14530231,0.14535388,0.140843705
D,발달상권,3120036,장충동족발거리(남소영길),200486,451165,11140,중구,11140580,장충동,88202,127.00550056095275,37.56001447161879,319443.0,0.502696882,0.06210204,0.248173377,0.186168381,0.169054163,0.149435578,0.176408163,0.22001872,0.172917691,0.166925974,0.169671395,0.152646951,0.153144692,0.149231631,0.14678362,0.145687963,0.12767849
