brand,brand_avg_WKND_RT,brand_avg_시간_0813,brand_avg_시간_1417,brand_avg_시간_1821,brand_avg_남성_20대,brand_avg_남성_30대,brand_avg_남성_40대,brand_avg_남성_50대,brand_avg_남성_60대,brand_avg_여성_20대,brand_avg_여성_30대,brand_avg_여성_40대,brand_avg_여성_50대,brand_avg_소득3천만이하,brand_avg_소득5천만이하,brand_avg_소득7천만이하,brand_avg_소득1억이하,brand_avg_소득1억초과,brand_avg_생애단계_싱글,brand_avg_생애단계_청소년,brand_avg_avg_order_cost,"brand_MCT_RY_NM_공연장,극장",brand_MCT_RY_NM_농가공산품,brand_MCT_RY_NM_농수산물,brand_MCT_RY_NM_부페,brand_MCT_RY_NM_식품류제조업,brand_MCT_RY_NM_식품잡화,brand_MCT_RY_NM_양식,"brand_MCT_RY_NM_용역서비스(연구,번역등)",brand_MCT_RY_NM_일반대중음식,brand_MCT_RY_NM_일식,"brand_MCT_RY_NM_전문서비스(회계,변리,컨설팅등)",brand_MCT_RY_NM_제과점,brand_MCT_RY_NM_중식,brand_MCT_RY_NM_청과물,brand_MCT_RY_NM_커피전문점,brand_MCT_RY_NM_패스트푸드,brand_MCT_RY_NM_한식,brand_MCT_RY_NM_할인점/슈퍼마켓,brand_MCT_RY_NM_화원,brand_MCT_RY_NM2_간식,brand_MCT_RY_NM2_건강식품,brand_MCT_RY_NM2_기타,brand_MCT_RY_NM2_농축수산물,brand_MCT_RY_NM2_부페,brand_MCT_RY_NM2_식품,brand_MCT_RY_NM2_식품제조,brand_MCT_RY_NM2_아시아음식,brand_MCT_RY_NM2_양식,brand_MCT_RY_NM2_유흥주점,brand_MCT_RY_NM2_음료,brand_MCT_RY_NM2_주점및주류판매,brand_MCT_RY_NM2_패스트푸드,brand_MCT_RY_NM2_한식,brand_OUB_RY_MI_CZ_NM_다방/커피숍/카페,brand_OUB_RY_MI_CZ_NM_별식/퓨전요리,brand_OUB_RY_MI_CZ_NM_분식,brand_OUB_RY_MI_CZ_NM_뷔페,brand_OUB_RY_MI_CZ_NM_서비스,brand_OUB_RY_MI_CZ_NM_소매,brand_OUB_RY_MI_CZ_NM_수산물,brand_OUB_RY_MI_CZ_NM_양식,brand_OUB_RY_MI_CZ_NM_유흥주점,brand_OUB_RY_MI_CZ_NM_일식,brand_OUB_RY_MI_CZ_NM_전자/정보통신,brand_OUB_RY_MI_CZ_NM_제과제빵떡케익,brand_OUB_RY_MI_CZ_NM_중식,brand_OUB_RY_MI_CZ_NM_패스트푸드,brand_OUB_RY_MI_CZ_NM_한식
곽선생왕만두,0.3405765,0.273905,0.314429,0.3409585,0.041438,0.108735,0.124778,0.1162785,0.087074,0.069474,0.0858815,0.1237205,0.1563765,0.147815,0.3860025,0.199884,0.119443,0.126831,0.2829265,0.322028,10637.29468,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
돈까스짱,0.272675,0.279947222,0.382385556,0.337666667,0.064540556,0.150762778,0.125905556,0.090015556,0.053494444,0.053905,0.121622222,0.160569444,0.128154444,0.153513889,0.398053889,0.199942778,0.128328333,0.106373889,0.314162778,0.345977778,15493.05581,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
비스트로피자,0.446329167,0.098821667,0.204770833,0.413850833,0.158485,0.235641667,0.097608333,0.053384167,0.0178275,0.158029167,0.1018425,0.103475,0.05351,0.215705833,0.427464167,0.1606475,0.067405,0.081383333,0.609125,0.206485833,26026.57762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
빈체로,0.461926667,0.476086667,0.29106,0.232853333,0.020033333,0.068783333,0.097596667,0.205763333,0.059863333,0.036876667,0.05647,0.188793333,0.200843333,0.068746667,0.240383333,0.187823333,0.17053,0.328066667,0.17464,0.50269,34976.03811,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
샐러리아,0.233547857,0.47276,0.249315,0.253744286,0.046996429,0.131109286,0.071328571,0.07345,0.016637143,0.243812857,0.221167143,0.085326429,0.085635714,0.212279286,0.381594286,0.132815,0.087302143,0.164225,0.545237143,0.212807857,20913.02194,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
지니어스커피,0.16627,0.55275,0.2841,0.151394,0.042914,0.08959,0.108402,0.06522,0.070704,0.132788,0.136698,0.106274,0.155364,0.17732,0.361176,0.166116,0.150794,0.106508,0.321882,0.277782,6697.659607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
파더스김밥,0.175566667,0.489436667,0.220233333,0.217513333,0.10083,0.135463333,0.13411,0.102376667,0.07264,0.097806667,0.091,0.122576667,0.106353333,0.154063333,0.361373333,0.169123333,0.152896667,0.13781,0.403686667,0.286596667,10499.62553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
안흥갈비,0.513716,0.121674,0.175964,0.68682,0.02762,0.120584,0.143362,0.229024,0.178634,0.019182,0.063282,0.073444,0.070912,0.147514,0.377836,0.224902,0.100742,0.138434,0.186086,0.337466,85892.86926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
계혁명,0.337512,0.009992,0.253212,0.595228,0.074364,0.120162,0.127324,0.151316,0.100814,0.057116,0.049192,0.16746,0.0745,0.14919,0.352678,0.215814,0.120346,0.143784,0.289194,0.35384,16953.38491,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
고래한입피자,0.254206667,0.243453333,0.41642,0.318476667,0.139463333,0.08766,0.114613333,0.1168,0.025203333,0.180963333,0.08184,0.119646667,0.117926667,0.270476667,0.26983,0.22412,0.093106667,0.116903333,0.43403,0.189233333,13820.46503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
선희네집,0.307785,0.19104,0.125385,0.394475,0.097115,0.22997,0.125,0.10167,0.00321,0.12272,0.10585,0.12843,0.069055,0.19212,0.398595,0.13453,0.137115,0.095665,0.579025,0.299865,36720.84991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
소소한일상의별난주점,0.30003,0.0,0.0,0.00415,0.24317,0.07754,0.29011,0.05051,0.0,0.33868,0.0,0.0,0.0,0.37077,0.28402,0.08437,0.08036,0.13859,0.65939,0.34061,28689.0922,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
오늘도빙수,0.443732,0.013394,0.148786,0.390406,0.115326,0.152176,0.05453,0.050018,0.013068,0.315224,0.179208,0.070754,0.048418,0.29126,0.361,0.143088,0.09159,0.061728,0.676072,0.140206,17471.6382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
청담이상,0.375155625,0.0,0.0060875,0.335148125,0.118628125,0.24101375,0.167879375,0.09204625,0.023719375,0.104435,0.11417125,0.078593125,0.056050625,0.115889375,0.34001125,0.191165,0.131099375,0.211560625,0.536484375,0.2715675,120422.3489,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
kfc,0.334154605,0.272211316,0.263002105,0.417845789,0.152608553,0.204057895,0.127307368,0.075552237,0.034504474,0.091005,0.100461447,0.114316184,0.073872895,0.191999079,0.343964605,0.181761316,0.107248026,0.132383026,0.495226974,0.264573421,12963.44377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
날쌘카페,0.15307,0.61488125,0.2818625,0.10325875,0.04087,0.09505875,0.07732375,0.09696375,0.01945375,0.22401625,0.19860375,0.16066125,0.06636875,0.15763125,0.328365,0.18581125,0.10014625,0.21136875,0.44838125,0.27534875,19650.49988,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
도란도란곱창,0.306305,0.0,0.061635,0.684705,0.41779,0.08489,0.01957,0.02973,0.009345,0.214845,0.11749,0.031885,0.06917,0.305015,0.42627,0.096775,0.04322,0.014365,0.80351,0.106425,27231.58964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
명랑부대찌개,0.309757143,0.294034286,0.377687143,0.323751429,0.056635714,0.15764,0.17049,0.133077143,0.030145714,0.061054286,0.069975714,0.195117143,0.098517143,0.128274286,0.389442857,0.195865714,0.160135714,0.114432857,0.370095714,0.420824286,16091.70383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
번패티번,0.35667,0.4626,0.270216667,0.267183333,0.132176667,0.14734,0.087946667,0.09299,0.03735,0.142343333,0.12611,0.095753333,0.090663333,0.161623333,0.264426667,0.164566667,0.151876667,0.209196667,0.49139,0.270463333,25080.78392,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
빽보이피자,0.459804516,0.190847097,0.275833226,0.459810645,0.116047419,0.217238065,0.131960968,0.064922258,0.020554516,0.098859032,0.132835484,0.12577871,0.067285484,0.17005,0.411754839,0.197194516,0.095410645,0.098381613,0.490634839,0.25439129,26706.60875,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
수유리혼밥왕,0.23942,0.525912,0.198474,0.224282,0.08939,0.175346,0.187606,0.073074,0.028124,0.122186,0.106836,0.084116,0.10999,0.186718,0.298594,0.189672,0.133252,0.1677,0.457116,0.269998,16307.89269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
오늘통닭,0.288826364,0.007607273,0.07814,0.493357273,0.082261818,0.18472,0.156561818,0.101966364,0.052823636,0.060114545,0.07431,0.096179091,0.077118182,0.134923636,0.314557273,0.194152727,0.099524545,0.131845455,0.379175455,0.276547273,70135.06818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
인생감자탕,0.310366,0.350298,0.15273,0.42919,0.11289,0.20221,0.147798,0.170104,0.03348,0.101264,0.08343,0.072548,0.049392,0.133674,0.31104,0.250302,0.12222,0.137832,0.503824,0.279714,27556.91818,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
투고샐러드,0.120625455,0.516947273,0.203444545,0.279086364,0.058357273,0.190670909,0.060582727,0.046315455,0.020889091,0.278821818,0.210939091,0.065921818,0.050154545,0.244153636,0.322506364,0.162871818,0.097179091,0.155625455,0.671397273,0.131529091,16321.55999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
배고픈 덮밥이,0.38268,0.472467143,0.200992857,0.289568571,0.172674286,0.196598571,0.094448571,0.027878571,0.004655714,0.217,0.085547143,0.137144286,0.054361429,0.278642857,0.358161429,0.14183,0.060997143,0.137828571,0.638498571,0.21188,80517.20671,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
폭풍장어,0.389983333,0.099015,0.116713333,0.7567,0.035996667,0.04934,0.177511667,0.161468333,0.177741667,0.007838333,0.028678333,0.04487,0.246363333,0.125761667,0.419013333,0.200413333,0.069506667,0.154738333,0.207631667,0.282166667,112234.115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
고기혁명,0.369724444,0.151861111,0.203895556,0.418708889,0.132496667,0.257862222,0.101977778,0.035992222,0.009864444,0.129898889,0.16363,0.098734444,0.063882222,0.202173333,0.418311111,0.171513333,0.083555556,0.106326667,0.620491111,0.18459,29144.22513,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
꾸이한끼,0.2015675,0.38620375,0.30449125,0.249725,0.219615,0.23793,0.08629,0.0535725,0.01641125,0.1533175,0.0893525,0.0543125,0.081705,0.25227375,0.33906375,0.17127375,0.08736375,0.09213375,0.68645375,0.15257875,16441.91913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
대단한 탕후루,0.420556,0.1415095,0.3526065,0.436036,0.0759205,0.0853535,0.1136095,0.0537325,0.012815,0.2663535,0.14911,0.175632,0.0547975,0.246762,0.3383965,0.1660735,0.103127,0.0944945,0.474752,0.300385,6941.579808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
동태랑,0.134406667,0.456733333,0.097516667,0.44575,0.014386667,0.07271,0.168366667,0.20239,0.28732,0.03535,0.033756667,0.01673,0.098526667,0.211743333,0.385106667,0.162266667,0.119753333,0.1183,0.137586667,0.34699,27666.6668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
삼삼뼈국,0.2885025,0.4050225,0.1631375,0.39834,0.084155,0.137775,0.1437975,0.1463525,0.0716325,0.129775,0.09523,0.1084375,0.0645525,0.1583775,0.3565025,0.1669875,0.12348,0.1768025,0.4441275,0.2886525,30883.69385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
오구쌀피자,0.3819975,0.1410825,0.3410325,0.5010925,0.0655075,0.16622,0.21717,0.075885,0.0502575,0.0524425,0.07366,0.1300275,0.1152325,0.1324525,0.3056325,0.2352,0.0898,0.2180025,0.3224475,0.319115,21332.67814,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유로코피자,0.54109,0.186965,0.26152,0.4903,0.087765,0.226945,0.15516,0.05868,0.01386,0.076465,0.222045,0.043485,0.093535,0.078995,0.353475,0.250625,0.119795,0.14449,0.550085,0.17327,45700.52846,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
이한우,0.318345,0.2093225,0.211225,0.433755,0.012375,0.06004,0.1168725,0.12408,0.243005,0.062935,0.127395,0.1341425,0.078515,0.1289075,0.36502,0.09251,0.1468125,0.15842,0.221515,0.315195,53225.93834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
홍익돈까스,0.5055,0.39953,0.23109,0.36938,0.078825,0.102485,0.17931,0.141205,0.08703,0.082925,0.069565,0.09806,0.09793,0.151325,0.31619,0.19509,0.170175,0.14742,0.28488,0.348775,30942.97393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
